scenario,policy,train_seed,episode,weighted_completed_value,weighted_goodput,weighted_goodput_rate,sla_success_ratio,p95_latency,demand_loss,mean_abs_advantage,policy_entropy
light,wpr_no_residency,20260717,0.0,18.4,18.4,0.2856907853820113,0.8333333333333334,26.37863998413086,0.13419881055597216,0.7394114683270824,0.9134891822111676
light,wpr_no_residency,20260717,1.0,16.6,16.6,0.3254238123619059,0.6666666666666666,29.884795284271238,0.047376723847641,0.5001126870120082,0.46454818213582877
light,wpr_no_residency,20260717,2.0,9.9,9.9,0.2214047728839646,0.6,25.592601394653318,0.0013288885503821308,0.012904312319454202,0.014311593425959421
light,wpr_no_residency,20260717,3.0,0.0,0.0,0.0,0.0,0.0,0.0004491093946381306,0.0093426909615572,0.0053279801201852935
light,wpr_no_residency,20260717,4.0,15.1,15.1,0.3896773575553677,0.8,31.41586647033691,0.0010972180207272743,0.02086070824283152,0.014324438915484704
light,wpr_no_residency,20260717,5.0,18.7,18.7,0.3270958119778707,0.625,23.203282165527344,0.001183643712709831,0.02891223754821231,0.02847554140993413
light,wpr_no_residency,20260717,6.0,29.6,29.6,0.5463834171830106,0.8888888888888888,21.02842969894409,0.0017582581287828947,0.03419454617631718,0.02498838462445107
light,wpr_no_residency,20260717,7.0,36.800000000000004,36.800000000000004,0.6246096523281044,0.8333333333333334,23.842028713226316,0.04369744112773333,1.0045306935060736,0.6237956500755534
light,wpr_fixed_gamma,20260717,0.0,17.7,17.7,0.2739049375888854,0.625,28.73072280883789,0.002169368833363912,0.021610020392210445,0.028717483702483216
light,wpr_fixed_gamma,20260717,1.0,11.5,11.5,0.23114855821549585,0.5,33.492498493194574,0.0012611501161869472,0.017559592753611554,0.01607545974814436
light,wpr_fixed_gamma,20260717,2.0,11.9,11.9,0.2453548056922214,0.5,31.42094898223877,0.001119599099760496,0.016225083529130647,0.025568839693953706
light,wpr_fixed_gamma,20260717,3.0,16.8,16.8,0.31550575472086384,0.8,24.820385646820068,0.0009073282286208518,0.021236236872297996,0.015516741027896071
light,wpr_fixed_gamma,20260717,4.0,11.9,11.9,0.19493600075547315,0.6,26.48668270111084,0.0007503850925620762,0.019399325326736206,0.018940938263298845
light,wpr_fixed_gamma,20260717,5.0,26.1,26.1,0.4501742959315774,0.875,26.633068084716797,0.001992864581057511,0.04025982956761278,0.03438774804352288
light,wpr_fixed_gamma,20260717,6.0,33.9,33.9,0.5227292048726518,0.9,27.370867919921874,0.02790198258858604,0.880649128143604,0.6802224031428605
light,wpr_fixed_gamma,20260717,7.0,0.0,0.0,0.0,0.0,0.0,0.0004834459906213739,0.003947714830605724,0.002149844090526985
light,wpr_a2c,20260717,0.0,31.8,31.8,0.5115179025117679,0.9,25.672354888916015,0.07851777748308247,0.8308964388109144,0.8620187367934709
light,wpr_a2c,20260717,1.0,18.9,18.9,0.4854298969982491,0.7142857142857143,30.999577713012695,0.05584884341806173,0.7068284815342196,0.953441020595231
light,wpr_a2c,20260717,2.0,18.0,18.0,0.29926164355826707,0.7142857142857143,29.405010223388672,0.0011943493450593003,0.029432731327377726,0.03129640330536988
light,wpr_a2c,20260717,3.0,17.6,17.6,0.33037662387137706,0.8333333333333334,29.054587936401365,0.0011908851218608658,0.019760696388095505,0.018062375821799006
light,wpr_a2c,20260717,4.0,20.3,20.3,0.4050835630790027,1.0,19.982388973236084,0.08011912731897264,0.9962761426247944,0.8302401516922308
light,wpr_a2c,20260717,5.0,11.0,11.0,0.22605996429921843,0.6,18.159539413452148,0.0015262101640862026,0.019160348697990246,0.014727563061757803
light,wpr_a2c,20260717,6.0,21.9,21.9,0.4282758335795174,0.8571428571428571,22.594823837280273,0.0013478561949808053,0.026050806774579802,0.02150491387102323
light,wpr_a2c,20260717,7.0,11.9,11.9,0.20348747950230345,0.42857142857142855,31.59542474746704,0.0009418319702641422,0.02603125140852658,0.022371176898669774
