scenario,policy,train_seed,episode,weighted_goodput,sla_success_ratio,p95_latency,demand_loss,mean_abs_advantage,policy_entropy
small_optimal,wpr_a2c,20260717,4.0,7.4,0.6666666666666666,26.135768032073972,0.03910798137076199,0.40248317238455994,0.6998077157172573
small_optimal,wpr_a2c,20260717,5.0,0.0,0.0,0.0,0.0,0.0,0.0
small_optimal,wpr_a2c,20260717,6.0,3.5,1.0,16.854047775268555,0.10897970634202163,0.3852436233970664,0.5255787389477057
small_optimal,wpr_a2c,20260717,7.0,8.4,0.6666666666666666,20.46331205368042,0.03925397736020386,0.7000603307915279,0.7174926216808576
small_optimal,wpr_a2c,20260717,8.0,3.2,1.0,16.30368423461914,0.14868561774492264,0.26057006990335213,0.7935389833047717
small_optimal,wpr_a2c,20260717,9.0,3.2,1.0,15.62137508392334,0.1197181411087513,0.21430349785522324,0.7948878827460699
small_optimal,wpr_a2c,20260717,10.0,6.7,0.3333333333333333,21.154079723358155,0.0348056023940444,0.528920985116881,0.89267381134391
small_optimal,wpr_a2c,20260717,11.0,4.2,0.3333333333333333,20.12578582763672,0.021313348536690077,0.16368861470004703,0.8844988934637109
light,wpr_no_progress,20260817,0.0,18.2,1.0,23.091778564453126,0.14368590288634958,0.6200343495217742,0.7756578647550734
light,wpr_no_progress,20260817,1.0,21.1,0.6666666666666666,29.094714355468742,0.06785772307490816,0.6243545389948006,1.1501624766610496
light,wpr_no_progress,20260817,2.0,11.600000000000001,0.2727272727272727,24.2761022567749,0.04421139844796724,0.5324680725214359,1.3313124123313398
light,wpr_no_progress,20260817,3.0,15.0,0.36363636363636365,27.010037040710447,0.059668418012248974,0.49153402756148373,1.3512740637015783
light,wpr_no_progress,20260817,4.0,11.2,0.375,28.38877248764038,0.07570196652696246,0.5620964388895379,1.1283959840063233
light,wpr_no_progress,20260817,5.0,8.0,0.25,27.250722789764403,0.05490725468844175,0.5212563084257624,1.1589229115889672
light,wpr_no_progress,20260817,6.0,3.2,0.09090909090909091,28.330411529541017,0.03406216553412378,0.3448392617852975,1.0800121631503676
light,wpr_no_progress,20260817,7.0,7.7,0.2222222222222222,32.24515514373779,0.0430105958298287,0.405083901724761,1.0907188747912764
light,wpr_no_progress,20260817,8.0,10.600000000000001,0.3,29.471597099304198,0.0339794400273464,0.45125465036765366,1.2958596144852426
light,wpr_no_progress,20260817,9.0,11.600000000000001,0.3,28.78110408782959,0.03526567485183477,0.49807454285125646,1.237574733908017
light,wpr_no_progress,20260817,10.0,18.9,0.8333333333333334,26.19404067993164,0.045307302597637586,0.6446803661994569,0.7358436070472497
light,wpr_no_progress,20260817,11.0,21.7,1.0,23.8867826461792,0.07165032252669334,0.6528090578142521,1.054523382041268
light,wpr_no_demand,20260817,0.0,10.2,0.42857142857142855,24.790128326416017,0.0,0.38329665663190987,1.1424080757512582
light,wpr_no_demand,20260817,1.0,7.0,0.14285714285714285,31.661779403686523,0.0,0.3495162385313766,1.4269104322035313
light,wpr_no_demand,20260817,2.0,14.399999999999999,0.6666666666666666,29.833929443359374,0.0,0.4412769714479368,0.9574842205128148
light,wpr_no_demand,20260817,3.0,18.9,1.0,26.504762649536133,0.0,0.6303271174030769,0.993765283217175
light,wpr_no_demand,20260817,4.0,11.8,0.375,23.380439376831056,0.0,0.6358242239445292,1.2869295359829862
light,wpr_no_demand,20260817,5.0,6.4,0.18181818181818182,29.748101043701173,0.0,0.4471907117196747,1.4053354048492674
light,wpr_no_demand,20260817,6.0,12.8,0.4444444444444444,29.806682109832764,0.0,0.5672962079809486,1.2437615534774262
light,wpr_no_demand,20260817,7.0,29.6,1.0,26.273834133148192,0.0,0.6604900152443774,0.9454215176476626
light,wpr_no_demand,20260817,8.0,13.7,0.5,22.646671867370607,0.0,0.5549918151089147,1.1021886596134758
light,wpr_no_demand,20260817,9.0,8.0,0.4,28.35790252685547,0.0,0.5553422124198774,0.953370330521869
light,wpr_no_demand,20260817,10.0,15.8,0.5714285714285714,29.77730941772461,0.0,0.5100350587998864,1.1266714500212116
light,wpr_no_demand,20260817,11.0,22.0,0.5454545454545454,30.718065643310545,0.0,0.6614460674561025,1.2771126147915632
light,wpr_no_residency,20260817,0.0,3.2,0.08333333333333333,27.41233596801758,0.05212404372825943,0.22513209894636577,1.2995235285205964
light,wpr_no_residency,20260817,1.0,17.2,0.8333333333333334,26.768733024597168,0.06845854937627509,0.4612636425687325,0.9328536894959003
light,wpr_no_residency,20260817,2.0,16.599999999999998,0.5,23.377377700805663,0.045268622704928645,0.5151882738648721,1.0561519923457703
light,wpr_no_residency,20260817,3.0,18.0,0.5,27.36440505981445,0.02511209184918904,0.5835994905034394,1.2352034444174214
light,wpr_no_residency,20260817,4.0,10.8,0.375,25.40485963821411,0.036312325961059995,0.5183305988148404,1.2756453373529335
light,wpr_no_residency,20260817,5.0,10.5,0.2727272727272727,26.293748092651366,0.03519685609723654,0.427570599512633,1.2710969835811865
light,wpr_no_residency,20260817,6.0,19.2,1.0,27.611584854125976,0.05547243131485839,0.6449520323678075,0.9614986096805841
light,wpr_no_residency,20260817,7.0,10.8,0.21428571428571427,26.46199550628662,0.04508204930885271,0.5377754667125695,1.3843099472477294
light,wpr_no_residency,20260817,8.0,14.7,1.0,27.382064151763917,0.04274008841322804,0.4481886588906664,0.5144747301814289
light,wpr_no_residency,20260817,9.0,14.399999999999999,0.5,29.224658966064453,0.03887008232678371,0.6079768060288167,1.062759820279308
light,wpr_no_residency,20260817,10.0,10.5,0.3,27.501806449890136,0.048386529325328484,0.5057842873636678,1.1983350325791304
light,wpr_no_residency,20260817,11.0,3.5,0.07142857142857142,30.570153427124023,0.022722759927323057,0.32913411807777065,1.567897508517083
light,wpr_fixed_gamma,20260817,0.0,21.7,1.0,27.380043029785156,0.08565731609287934,0.48705204352354386,0.8885857598363728
light,wpr_fixed_gamma,20260817,1.0,7.4,0.13333333333333333,22.29167366027832,0.03179112589803704,0.4205996206350494,1.5359036586364065
light,wpr_fixed_gamma,20260817,2.0,7.3,0.2,29.767107009887695,0.04095357367236346,0.3605248554970355,1.451364023922763
light,wpr_fixed_gamma,20260817,3.0,11.9,0.3333333333333333,29.548914527893064,0.02314046700078951,0.5128030139346457,1.1814306950869848
light,wpr_fixed_gamma,20260817,4.0,8.0,0.2222222222222222,32.983599472045896,0.032932270725723356,0.4073777623653412,1.391064810718564
light,wpr_fixed_gamma,20260817,5.0,7.7,0.18181818181818182,28.71582736968994,0.035579752206103876,0.38791999552931106,1.2830938846967261
light,wpr_fixed_gamma,20260817,6.0,7.0,0.13333333333333333,29.091627502441405,0.0381000512321147,0.37980858154328806,1.306753716877444
light,wpr_fixed_gamma,20260817,7.0,7.6,0.2857142857142857,31.806567192077637,0.03496492825644581,0.3831458461872841,1.3129885870988065
light,wpr_fixed_gamma,20260817,8.0,8.0,0.2,28.580355834960937,0.015087168949716926,0.4146258160585295,1.3940886447000747
light,wpr_fixed_gamma,20260817,9.0,15.7,0.5,29.20006799697876,0.042111844141036275,0.4505240053653717,1.1221506812507926
light,wpr_fixed_gamma,20260817,10.0,25.0,1.0,26.304317092895506,0.04746367822570557,0.5789377342570913,1.016026284081736
light,wpr_fixed_gamma,20260817,11.0,14.7,0.5,32.44611511230469,0.030254842390301444,0.5782868233323097,1.2493279000934467
light,wpr_a2c,20260817,0.0,17.900000000000002,1.0,22.016724395751954,0.13582434960537487,0.6218652635869001,0.8119385221028288
light,wpr_a2c,20260817,1.0,8.0,0.2222222222222222,25.148586654663085,0.03134799826458642,0.5144847990728464,1.2759082511554547
light,wpr_a2c,20260817,2.0,10.2,0.3333333333333333,26.733596897125246,0.04769358836347237,0.36926384379675653,1.3453568617770058
light,wpr_a2c,20260817,3.0,16.1,0.5,30.91094398498535,0.03917471878610187,0.40115230546474,1.1638450805684994
light,wpr_a2c,20260817,4.0,25.599999999999998,1.0,22.176807975769044,0.05036260043270886,0.675387676002927,0.8933562951074066
light,wpr_a2c,20260817,5.0,9.600000000000001,0.25,31.395980262756346,0.02878579933894798,0.6172827402457464,1.4046657472075355
light,wpr_a2c,20260817,6.0,14.7,0.6666666666666666,30.658005237579346,0.04559782277228254,0.5016207963504686,1.0230904735391733
light,wpr_a2c,20260817,7.0,25.9,1.0,27.900074768066403,0.03161312900603008,0.6547160542151916,0.9125569681720103
light,wpr_a2c,20260817,8.0,17.9,1.0,26.30672492980957,0.025387767648827584,0.6444526806704994,0.7620827420862688
light,wpr_a2c,20260817,9.0,13.7,1.0,24.87763328552246,0.05640304937958717,0.623101138771471,0.7883635252777529
light,wpr_a2c,20260817,10.0,8.4,0.4,28.840847587585447,0.04089536281578519,0.7850556091847315,1.08066031905327
light,wpr_a2c,20260817,11.0,7.0,0.4,29.26554718017578,0.034535953016192826,0.6948394666623172,0.9752871708376829
moderate,wpr_no_progress,20260917,0.0,0.0,0.0,28.777721405029297,0.0834917254918576,0.2721267850459506,1.9291718104753195
moderate,wpr_no_progress,20260917,1.0,11.600000000000001,0.25,32.36555995941162,0.03536441606739836,0.3392802055093605,1.3507294311211637
moderate,wpr_no_progress,20260917,2.0,0.0,0.0,31.928203296661376,0.030395267574684852,0.2638988846893037,1.7103047227475645
moderate,wpr_no_progress,20260917,3.0,3.2,0.07142857142857142,26.808959197998046,0.047243547854853456,0.25455782415341505,1.8156776693016659
moderate,wpr_no_progress,20260917,4.0,8.0,0.15384615384615385,29.739118003845213,0.040402572839341774,0.404666334603096,1.6515204797779324
moderate,wpr_no_progress,20260917,5.0,3.5,0.0625,30.219326782226563,0.0280362324350897,0.28628008965188645,1.7252787183788092
moderate,wpr_no_progress,20260917,6.0,10.8,0.2,25.683333778381346,0.04299145544909181,0.4343703948245167,1.5771086724473535
moderate,wpr_no_progress,20260917,7.0,7.4,0.14285714285714285,28.481908512115478,0.046559393243638406,0.31690965680320904,1.586586574777984
moderate,wpr_no_progress,20260917,8.0,7.6,0.15384615384615385,26.199487304687498,0.03542363691976237,0.31999415373158147,1.3366979071792073
moderate,wpr_no_progress,20260917,9.0,9.9,0.3,27.175771331787107,0.037387957675085265,0.42312709594380177,1.4932386305671688
moderate,wpr_no_progress,20260917,10.0,0.0,0.0,28.537304496765138,0.030010554665590033,0.3517138840883588,1.7974719089585607
moderate,wpr_no_progress,20260917,11.0,7.4,0.1111111111111111,27.76747245788574,0.016613324283918537,0.41170306379099103,1.7974785988142117
moderate,wpr_no_demand,20260917,0.0,25.999999999999996,0.7777777777777778,25.439241790771483,0.0,0.4549663715933617,0.8515272969200968
moderate,wpr_no_demand,20260917,1.0,11.2,0.21428571428571427,24.722480964660644,0.0,0.4966183132864225,1.7479346214018183
moderate,wpr_no_demand,20260917,2.0,0.0,0.0,29.78592758178711,0.0,0.2628062462416205,1.4826326087448445
moderate,wpr_no_demand,20260917,3.0,3.2,0.058823529411764705,20.170757293701172,0.0,0.2823044943294642,1.6479690692322781
moderate,wpr_no_demand,20260917,4.0,3.2,0.05263157894736842,16.661457061767578,0.0,0.3550129961940258,1.6797609510953404
moderate,wpr_no_demand,20260917,5.0,15.399999999999999,0.36363636363636365,29.165592670440674,0.0,0.4288077517865001,1.4974189989673494
moderate,wpr_no_demand,20260917,6.0,3.8,0.08333333333333333,19.81194305419922,0.0,0.31599511989352175,1.6061877430155815
moderate,wpr_no_demand,20260917,7.0,4.2,0.058823529411764705,21.790790557861328,0.0,0.3725863289038789,1.8083948338497704
moderate,wpr_no_demand,20260917,8.0,18.0,0.3333333333333333,30.21779155731201,0.0,0.4645806102017673,1.5437016979924012
moderate,wpr_no_demand,20260917,9.0,7.4,0.13333333333333333,22.955723381042482,0.0,0.3500190203816289,1.590229821765199
moderate,wpr_no_demand,20260917,10.0,17.9,0.29411764705882354,25.642004013061523,0.0,0.42358333457838726,1.580537048591599
moderate,wpr_no_demand,20260917,11.0,11.600000000000001,0.23076923076923078,32.04088134765625,0.0,0.3856897708840638,1.4948153725292717
moderate,wpr_no_residency,20260917,0.0,7.4,0.125,29.74424648284912,0.0570078315576066,0.3100129138715828,1.7321069040542525
moderate,wpr_no_residency,20260917,1.0,3.2,0.06666666666666667,17.902729034423828,0.023201815482903402,0.2756010208637984,1.7069791158800938
moderate,wpr_no_residency,20260917,2.0,3.8,0.1111111111111111,29.023465061187743,0.045399967293710784,0.24394892305161386,1.409901200269291
moderate,wpr_no_residency,20260917,3.0,10.5,0.21428571428571427,25.69680337905884,0.03687309383531101,0.33821686915556076,1.600333819314069
moderate,wpr_no_residency,20260917,4.0,7.0,0.125,29.303535842895506,0.03455554307960295,0.36572868120165103,1.6120460948078799
moderate,wpr_no_residency,20260917,5.0,10.8,0.2,24.394653129577637,0.03503740515323386,0.3960753342718321,1.5956881467621993
moderate,wpr_no_residency,20260917,6.0,7.7,0.16666666666666666,28.113827419281005,0.015541248595374719,0.3212439832650061,1.5815711373129342
moderate,wpr_no_residency,20260917,7.0,0.0,0.0,29.53632354736328,0.03146123033948243,0.2221995378021604,1.821325520428062
moderate,wpr_no_residency,20260917,8.0,3.2,0.07692307692307693,18.505062103271484,0.03041730984537439,0.33970820169535965,1.7326866558697607
moderate,wpr_no_residency,20260917,9.0,8.0,0.14285714285714285,28.493247985839844,0.024604010872817675,0.3353474232820542,1.6124654982325999
moderate,wpr_no_residency,20260917,10.0,7.0,0.13333333333333333,22.083924293518066,0.03053141162600979,0.357121879947257,1.6392922612976304
moderate,wpr_no_residency,20260917,11.0,10.5,0.15,27.32252340316772,0.03195377684379411,0.4106496424108127,1.8759738561462764
moderate,wpr_fixed_gamma,20260917,0.0,7.7,0.11764705882352941,29.358134460449218,0.05452141545685953,0.3228457274422913,1.7298877445420076
moderate,wpr_fixed_gamma,20260917,1.0,7.0,0.1111111111111111,22.05838632583618,0.023849987666428422,0.364286735685014,1.7799200063907488
moderate,wpr_fixed_gamma,20260917,2.0,15.2,0.3333333333333333,30.029838943481444,0.035670946642218544,0.4224539138264312,1.1482287521989822
moderate,wpr_fixed_gamma,20260917,3.0,15.600000000000001,0.26666666666666666,33.04637718200683,0.02723633936560437,0.4164851616789967,1.5573850172350368
moderate,wpr_fixed_gamma,20260917,4.0,7.4,0.10526315789473684,24.943717002868652,0.038024673716815775,0.31075807069772726,1.6705800114635667
moderate,wpr_fixed_gamma,20260917,5.0,7.4,0.125,31.858443450927734,0.014504904526152782,0.33877405399829147,1.7806567960751043
moderate,wpr_fixed_gamma,20260917,6.0,4.2,0.09090909090909091,24.422577381134033,0.036377665913445226,0.34011123471114096,1.66008746115519
moderate,wpr_fixed_gamma,20260917,7.0,7.0,0.11764705882352941,27.873722267150878,0.03819547549092902,0.376470628534594,1.619746387397942
moderate,wpr_fixed_gamma,20260917,8.0,6.7,0.14285714285714285,30.086467361450193,0.02822972256898769,0.31491022375537386,1.4251112716618928
moderate,wpr_fixed_gamma,20260917,9.0,3.2,0.045454545454545456,22.629051208496094,0.03347119423434944,0.4605626310851123,1.6242673134621826
moderate,wpr_fixed_gamma,20260917,10.0,11.2,0.23076923076923078,26.392697238922118,0.021433049501330757,0.3904432047289961,1.389825503359582
moderate,wpr_fixed_gamma,20260917,11.0,3.8,0.05,18.137563705444336,0.02973709305778386,0.48007974511192686,1.705988539869666
moderate,wpr_a2c,20260917,0.0,7.4,0.10526315789473684,20.742720127105713,0.03739973577360312,0.32555589197852053,1.654574039473777
moderate,wpr_a2c,20260917,1.0,22.099999999999998,0.6,30.294144058227538,0.0369263568852422,0.4752705057963222,1.1682717970486758
moderate,wpr_a2c,20260917,2.0,10.9,0.23076923076923078,24.537623786926268,0.033769668416546966,0.4196857092017534,1.5352228305546176
moderate,wpr_a2c,20260917,3.0,3.8,0.06666666666666667,28.96369228363037,0.031832184323754446,0.3185310896386042,1.7437644196923694
moderate,wpr_a2c,20260917,4.0,3.5,0.041666666666666664,32.25716915130615,0.016495813967412686,0.3918865783552872,1.756659060428315
moderate,wpr_a2c,20260917,5.0,10.8,0.1875,26.676030826568603,0.029146119847264087,0.41281484697007687,1.6831277720259825
moderate,wpr_a2c,20260917,6.0,8.0,0.09090909090909091,23.901337814331054,0.022836134701113526,0.4283497953667208,1.7946333818195963
moderate,wpr_a2c,20260917,7.0,4.2,0.05263157894736842,29.435842514038086,0.02381505997700643,0.3524813584087444,1.7253286392149296
moderate,wpr_a2c,20260917,8.0,7.0,0.14285714285714285,29.42500114440918,0.03255893093018764,0.2971600294035632,1.5214943015130165
moderate,wpr_a2c,20260917,9.0,10.5,0.1875,29.937318325042725,0.03209343392934118,0.4316613094206249,1.650527140730598
moderate,wpr_a2c,20260917,10.0,3.5,0.043478260869565216,33.084194850921634,0.021798811752913178,0.44028296635065906,1.832598239667928
moderate,wpr_a2c,20260917,11.0,7.3,0.15384615384615385,29.417433357238767,0.021734164661592652,0.37780735812092053,1.4862134337191477
heavy,wpr_no_progress,20261017,0.0,0.0,0.0,28.537837791442872,0.048660161557098375,0.350224823509071,2.036380038800788
heavy,wpr_no_progress,20261017,1.0,3.2,0.022727272727272728,20.293291091918945,0.014768975253707352,0.5219519324415653,2.1718883211164766
heavy,wpr_no_progress,20261017,2.0,3.5,0.041666666666666664,22.121337890625,0.034281446756675646,0.4280107092030782,1.9037299317828587
heavy,wpr_no_progress,20261017,3.0,3.5,0.041666666666666664,21.017086029052734,0.01804893040874352,0.37881477632988264,1.9752160699193775
heavy,wpr_no_progress,20261017,4.0,7.3,0.07142857142857142,32.915153121948244,0.01966844245060524,0.5094292277858218,1.9183288710841329
heavy,wpr_no_progress,20261017,5.0,8.0,0.06451612903225806,22.644225025177,0.02267063642296219,0.5111659572701668,2.0055901641364207
heavy,wpr_no_progress,20261017,6.0,0.0,0.0,0.0,0.022916205579208003,0.4662997311139109,2.0001248572025814
heavy,wpr_no_progress,20261017,7.0,3.2,0.027777777777777776,17.70029640197754,0.016897913809180425,0.5004613738141112,1.8574004633480075
heavy,wpr_no_progress,20261017,8.0,7.6,0.06896551724137931,27.13410053253174,0.02200777565123869,0.49768318873702233,1.8950300741738697
heavy,wpr_no_progress,20261017,9.0,3.5,0.04,27.08800506591797,0.029954378132970305,0.44591598427984236,1.859889133203436
heavy,wpr_no_progress,20261017,10.0,7.7,0.08695652173913043,30.725332260131836,0.030060667702928187,0.485909073108866,1.7612848025039587
heavy,wpr_no_progress,20261017,11.0,3.2,0.03225806451612903,16.479352951049805,0.018406495819521217,0.41919851356216026,1.7140778283790414
heavy,wpr_no_demand,20261017,0.0,7.0,0.08695652173913043,23.865443611145018,0.0,0.3250685806529876,1.9725743664422917
heavy,wpr_no_demand,20261017,1.0,3.5,0.03125,27.869903564453125,0.0,0.3625122173229181,2.0335849460716435
heavy,wpr_no_demand,20261017,2.0,3.5,0.047619047619047616,28.96928768157959,0.0,0.32341727726804087,1.8614191713387387
heavy,wpr_no_demand,20261017,3.0,11.1,0.13636363636363635,24.575336170196532,0.0,0.4006677162892879,1.8085904051999433
heavy,wpr_no_demand,20261017,4.0,0.0,0.0,0.0,0.0,0.34610578328017605,1.905180029647481
heavy,wpr_no_demand,20261017,5.0,0.0,0.0,27.90644645690918,0.0,0.37929155754986255,1.9369556726317252
heavy,wpr_no_demand,20261017,6.0,10.600000000000001,0.10714285714285714,21.82854518890381,0.0,0.4892197798913314,2.0011477164337115
heavy,wpr_no_demand,20261017,7.0,8.4,0.06666666666666667,25.71992778778076,0.0,0.45720058349234494,1.8610482878151373
heavy,wpr_no_demand,20261017,8.0,3.5,0.038461538461538464,27.11345329284668,0.0,0.3514914998842272,1.9242346599322298
heavy,wpr_no_demand,20261017,9.0,7.0,0.08695652173913043,23.84300470352173,0.0,0.4049515982851112,1.7110392969927897
heavy,wpr_no_demand,20261017,10.0,0.0,0.0,26.228282928466797,0.0,0.3301867109086998,1.5681067973810252
heavy,wpr_no_demand,20261017,11.0,7.4,0.08,25.832253551483152,0.0,0.3905293603899839,1.8341808998045481
heavy,wpr_no_residency,20261017,0.0,4.2,0.03225806451612903,26.22576379776001,0.03612023204846611,0.35654826632868647,2.0382581247841105
heavy,wpr_no_residency,20261017,1.0,7.4,0.13333333333333333,31.33535385131836,0.04050371478222413,0.33094091155723715,1.7233338933855673
heavy,wpr_no_residency,20261017,2.0,10.2,0.13043478260869565,27.443120384216307,0.023715911226292304,0.33253778817520385,1.9357836542841684
heavy,wpr_no_residency,20261017,3.0,8.0,0.09090909090909091,22.523464012145997,0.03330196891553127,0.383996430507127,1.8130347419704473
heavy,wpr_no_residency,20261017,4.0,0.0,0.0,0.0,0.01073552606462994,0.35484734728778117,2.075644260575844
heavy,wpr_no_residency,20261017,5.0,0.0,0.0,0.0,0.021175119231697428,0.34482047409294836,2.0210376923990734
heavy,wpr_no_residency,20261017,6.0,3.2,0.045454545454545456,29.671877288818358,0.0173121089983033,0.3417205649538716,2.035587162178165
heavy,wpr_no_residency,20261017,7.0,8.0,0.10526315789473684,27.513284778594972,0.026367897751616007,0.46068154916034226,1.6958387410058067
