scenario,policy,n,weighted_completed_value_mean,weighted_completed_value_sem,weighted_goodput_rate_mean,weighted_goodput_rate_sem,weighted_goodput_ratio_mean,weighted_goodput_ratio_sem,sla_success_ratio_mean,sla_success_ratio_sem,completion_ratio_mean,completion_ratio_sem,p95_latency_mean,p95_latency_sem,avg_latency_mean,avg_latency_sem,avg_ready_wait_mean,avg_ready_wait_sem,rejected_mean,rejected_sem,dropped_mean,dropped_sem,lookahead_gap_mean,lookahead_gap_sem
heavy,wpr_no_shaping,10.0,58.35000000000001,3.2409275078457265,0.6964985613964201,0.04306639431790428,0.6880326867850324,0.053321895217659995,0.6814570354340175,0.05304763503752947,0.6943737021006842,0.058578951681739766,26.98800590515137,0.764397971733563,18.36529155050005,0.46211710015146223,1.7901652136691304,0.10355527195072377,4.6,1.309792180292567,3.7,0.683942817622773,0.0,0.0
heavy,wpr_with_wait,10.0,57.81,2.8254970064279563,0.6721105191820078,0.03536195187824636,0.6880473023844141,0.05926767054417931,0.6835505424763737,0.05872791587867995,0.7051954226506656,0.06114280936486105,28.577526483535763,0.673317187299896,19.865987140880314,0.4922409643288884,2.183159721798694,0.13739348306477678,5.0,1.3904435743076138,3.1,0.6574360974438673,0.0,0.0
moderate,dag_oracle_greedy,10.0,48.24000000000001,2.238014993495601,0.6872790423062438,0.030515765310961354,0.9144364165400873,0.04215402307632209,0.9141391941391943,0.04165479979679842,0.9141391941391943,0.04165479979679842,26.065195188522335,1.4893480315187215,18.488765547050857,1.207276833817026,1.7211779875421798,0.25481624184101986,1.4,0.7916228058025278,0.2,0.13333333333333333,0.0,0.0
moderate,edf,10.0,47.640000000000015,2.1419720923589196,0.6853307358087857,0.03439660331376746,0.9115876869958127,0.053584264743123215,0.9142124542124541,0.0513643679124502,0.9192124542124542,0.048105855588697254,24.956011085510248,1.2445676606574276,16.886076597643424,0.9346490536941164,1.4837931733058247,0.22111768194996329,1.2,0.7272474743090475,0.4,0.26666666666666666,0.0,0.0
moderate,online_greedy,10.0,47.12000000000002,2.3728463919942233,0.6808328257746211,0.033207464866686874,0.9013490022195396,0.05570857186533388,0.9015201465201466,0.05520774303507397,0.9015201465201466,0.05520774303507397,25.34485107421875,1.2609534349068026,17.55573016410425,1.1400891493707503,1.6463845080376012,0.24906904658631526,1.6,0.9213516640723501,0.3,0.21343747458109494,0.0,0.0
moderate,random,10.0,44.300000000000004,2.2876965610752578,0.6363509173320074,0.032904708100549476,0.8533352661254261,0.06004248150305926,0.850746336996337,0.05994779652766198,0.8628891941391942,0.05680406418168325,27.003533802032468,1.3929753291827627,19.449329355079815,1.1378519324839094,1.9398730474412438,0.2675405579879502,1.8,0.9637888196533972,0.7,0.2603416558635551,0.0,0.0
moderate,vanilla_a2c,10.0,46.17000000000001,2.257090063678355,0.6800085464383269,0.03313140518380655,0.887486604529619,0.059153133179577856,0.88485347985348,0.06013326297719126,0.8943772893772894,0.054245719383599525,24.190663518905637,1.026969341357119,16.82841207055223,0.9074281956239364,1.4194844881663058,0.17423980442224293,1.5,0.9219544457292888,0.5,0.22360679774997896,0.0,0.0
moderate,wpr_a2c,10.0,45.69000000000001,2.949555522070704,0.6531749762313231,0.041683389365413805,0.8771082528815091,0.06488292474713542,0.8773397435897436,0.0647916673272999,0.909793956043956,0.04568445376863648,26.065486431121826,1.5920078599913225,17.364638685054313,1.3081384937363352,1.5654105646395078,0.28173030977895924,1.2,0.7272474743090475,0.5,0.22360679774997896,0.0,0.0
moderate,wpr_fixed_gamma,10.0,41.63000000000001,2.9996685002031667,0.5733944917405327,0.04382060062247133,0.8189039328748707,0.07964124738883986,0.8148855311355312,0.07819909280018456,0.8548672161172162,0.07417038915518362,26.49836666107177,1.048762399777312,19.07959646809814,0.8684742325796605,1.6812810930860984,0.20834833827091964,1.6,0.9910712498212338,1.2,0.5734883511361751,0.0,0.0
moderate,wpr_no_demand,10.0,46.14,2.270986080489658,0.66483373712746,0.033557147556010476,0.8873314756330816,0.059985833864385905,0.8855082417582418,0.0605681188037364,0.8905082417582418,0.05714153064611618,24.146203279495236,1.3342436400923547,17.273023639916186,1.0597546337895865,1.449187414697689,0.186913705257598,1.2,0.7272474743090475,0.9,0.458257569495584,0.0,0.0
