scenario,policy,train_seed,episode,weighted_completed_value,weighted_goodput,weighted_goodput_rate,sla_success_ratio,p95_latency,demand_loss,mean_abs_advantage,policy_entropy
moderate,vanilla_a2c,20260717,34.0,39.8,39.8,0.6558002801702099,1.0,20.497721672058105,0.0,1.4197746293573845,0.8730092653416129
moderate,vanilla_a2c,20260717,35.0,36.1,36.1,0.46552158986352543,1.0,25.20203514099121,0.0,1.7113747506430654,0.8975514993820881
moderate,vanilla_a2c,20260717,36.0,43.300000000000004,43.300000000000004,0.5948812945511128,0.9230769230769231,28.173143577575683,0.0,1.5451746527538743,1.1527587393252843
moderate,vanilla_a2c,20260717,37.0,52.30000000000001,52.30000000000001,0.6805770863864633,0.7777777777777778,26.76951103210449,0.0,2.3229094533895958,1.0436702520004437
moderate,vanilla_a2c,20260717,38.0,49.90000000000001,49.90000000000001,0.7599616419555699,0.7368421052631579,26.010471725463866,0.0,1.8511348801354568,1.05000740160228
moderate,vanilla_a2c,20260717,39.0,42.9,42.9,0.5557614301913335,1.0,22.178794860839844,0.0,2.2198280221886106,0.8619373487662165
moderate,vanilla_a2c,20260717,40.0,45.00000000000001,45.00000000000001,0.6420832937075323,0.6666666666666666,29.316227149963378,0.0,1.8922812025184217,1.0260747499270924
moderate,vanilla_a2c,20260717,41.0,50.900000000000006,50.900000000000006,0.6086459331719906,0.9285714285714286,26.583368682861327,0.0,1.2478477421402931,0.8961069273124985
moderate,vanilla_a2c,20260717,42.0,52.400000000000006,52.400000000000006,0.7057741294888539,0.9333333333333333,26.460935974121092,0.0,1.64753189496696,0.9025533233795001
moderate,vanilla_a2c,20260717,43.0,24.999999999999996,24.999999999999996,0.38668812483971077,0.5,25.810822868347163,0.0,3.1378952264785767,1.0784693603151174
moderate,vanilla_a2c,20260717,44.0,57.90000000000002,57.90000000000002,0.7341227263048475,0.8333333333333334,31.178525924682614,0.0,1.9135982675048022,1.2087731719184496
moderate,vanilla_a2c,20260717,45.0,52.20000000000001,52.20000000000001,0.7267528010352164,0.5769230769230769,29.53744602203369,0.0,2.928294447989299,1.321027802599373
moderate,vanilla_a2c,20260717,46.0,55.00000000000001,55.00000000000001,0.6864552761211307,0.75,30.532593727111816,0.0,1.895616366313054,1.172232010708314
moderate,vanilla_a2c,20260717,47.0,40.300000000000004,40.300000000000004,0.5589603339717384,0.6111111111111112,31.098304462432857,0.0,3.0200612151876407,1.1696465143580106
moderate,vanilla_a2c,20260717,48.0,44.900000000000006,44.900000000000006,0.5382011527056754,0.8,29.123129463195802,0.0,2.28965787346973,1.2300507174649824
moderate,vanilla_a2c,20260717,49.0,41.6,41.6,0.6093952176189414,0.7333333333333333,30.9664363861084,0.0,1.4971828793370447,1.038771903883244
moderate,vanilla_a2c,20260717,50.0,33.4,33.4,0.4827962021741072,0.75,31.102878570556637,0.0,1.9542552956512995,1.1828344770660109
moderate,vanilla_a2c,20260717,51.0,53.60000000000001,53.60000000000001,0.6837253936030434,0.875,31.01458396911621,0.0,3.6103904290745654,1.104347159380617
moderate,vanilla_a2c,20260717,52.0,33.6,33.6,0.47992624893204633,1.0,26.134635543823244,0.0,0.9768471317631858,0.7863393105578167
moderate,vanilla_a2c,20260717,53.0,31.1,31.1,0.5077745078133972,0.47058823529411764,32.77491760253906,0.0,3.499938009416356,1.0826339431604208
moderate,vanilla_a2c,20260717,54.0,25.599999999999998,25.599999999999998,0.3540199345733682,0.5833333333333334,25.03573760986328,0.0,2.4590171393420963,1.0789123064244075
moderate,vanilla_a2c,20260717,55.0,43.300000000000004,43.300000000000004,0.5622795104455807,0.6470588235294118,32.52419853210449,0.0,1.986962933929599,1.1867159617232046
moderate,vanilla_a2c,20260717,56.0,31.299999999999997,31.299999999999997,0.4604643651572123,1.0,20.365955352783203,0.0,1.0731256044272222,0.6868645178158856
moderate,vanilla_a2c,20260717,57.0,28.8,28.8,0.41584332533637425,0.47058823529411764,34.68562545776367,0.0,2.6915770314633845,0.9771493503779523
moderate,vanilla_a2c,20260717,58.0,43.300000000000004,43.300000000000004,0.6671602021614665,0.9230769230769231,25.06983699798584,0.0,4.337119598214219,0.9313089092956918
moderate,vanilla_a2c,20260717,59.0,52.20000000000001,52.20000000000001,0.6737082930254827,0.875,26.746632957458495,0.0,2.2441472624029433,0.9698912176168916
moderate,vanilla_a2c,20260717,60.0,48.1,48.1,0.6638853186424271,1.0,20.5168472290039,0.0,1.4649612534613836,0.7294354369159876
moderate,vanilla_a2c,20260717,61.0,51.20000000000001,51.20000000000001,0.6121927634802963,0.7647058823529411,32.761572265625,0.0,1.559314623213651,1.3480420928658305
moderate,vanilla_a2c,20260717,62.0,33.6,33.6,0.4310516389485652,0.75,26.732807159423828,0.0,1.5164506846183055,0.9784599621415213
moderate,vanilla_a2c,20260717,63.0,37.8,37.8,0.4742045257746211,0.45454545454545453,33.821414947509766,0.0,2.597974060293363,1.4797391947864897
moderate,vanilla_a2c,20260717,64.0,35.6,35.6,0.5422570343165692,1.0,21.889243412017823,0.0,2.134681432321668,0.7960331690942153
moderate,vanilla_a2c,20260717,65.0,47.400000000000006,47.400000000000006,0.6353623204795971,0.9285714285714286,23.272454833984373,0.0,1.6403014740596216,0.8882168280111081
moderate,vanilla_a2c,20260717,66.0,53.60000000000001,53.60000000000001,0.7289222231464985,0.8333333333333334,28.186862182617183,0.0,1.9609221631178149,1.204220550185893
moderate,vanilla_a2c,20260717,67.0,34.6,34.6,0.49124166468837266,0.6,30.974944210052485,0.0,2.3228661373934965,1.3746411893608665
moderate,vanilla_a2c,20260717,68.0,46.10000000000001,46.10000000000001,0.6869376638677525,0.7058823529411765,31.171438980102536,0.0,2.543309650570154,0.9815814753504105
moderate,vanilla_a2c,20260717,69.0,41.9,41.9,0.5327744633507275,0.9230769230769231,26.987362670898438,0.0,1.5359693840146065,0.8639912362828172
moderate,vanilla_a2c,20260717,70.0,53.100000000000016,53.100000000000016,0.7883315340276965,0.7777777777777778,25.258878421783447,0.0,1.8216184144839644,1.04338709977734
moderate,vanilla_a2c,20260717,71.0,59.600000000000016,59.600000000000016,0.7798997599289063,0.8888888888888888,31.082626342773438,0.0,1.8687877974339895,1.239015061005152
moderate,vanilla_a2c,20260717,72.0,47.9,47.9,0.7317176735422332,0.8666666666666667,31.54203653335571,0.0,1.7655432257387373,0.8388244680938156
moderate,vanilla_a2c,20260717,73.0,35.1,35.1,0.49603100813406026,1.0,19.554402160644532,0.0,1.5022213228287236,0.7495865348972158
moderate,vanilla_a2c,20260717,74.0,55.000000000000014,55.000000000000014,0.71184541374656,0.625,31.754629516601558,0.0,2.205412654381878,1.041919892761628
moderate,vanilla_a2c,20260717,75.0,31.5,31.5,0.4444088804938171,0.6923076923076923,31.70696153640747,0.0,1.674209354661925,1.177139124122871
moderate,vanilla_a2c,20260717,76.0,40.800000000000004,40.800000000000004,0.5501493250885171,0.7857142857142857,23.02971839904785,0.0,2.0735735046976016,1.02395381176388
moderate,vanilla_a2c,20260717,77.0,36.1,36.1,0.44605550145699635,0.7692307692307693,30.692331314086914,0.0,1.4509105030880418,1.011791456553302
moderate,vanilla_a2c,20260717,78.0,55.70000000000001,55.70000000000001,0.7893078912614759,1.0,25.20646705627441,0.0,2.324981128367094,0.8809326163144345
moderate,vanilla_a2c,20260717,79.0,55.20000000000001,55.20000000000001,0.7447545906236951,0.7142857142857143,26.613265991210934,0.0,1.3632273592200934,1.132489580716025
moderate,vanilla_a2c,20260717,80.0,37.3,37.3,0.6828591310552403,1.0,24.78677177429198,0.0,1.0598568078130484,0.915514919584061
moderate,vanilla_a2c,20260717,81.0,34.8,34.8,0.44908924681916795,0.625,29.278131866455077,0.0,2.2453129030764103,1.2474882689720648
moderate,vanilla_a2c,20260717,82.0,42.300000000000004,42.300000000000004,0.61883217320151,0.6470588235294118,27.13974094390869,0.0,1.511599371964867,0.9522007899317549
moderate,vanilla_a2c,20260717,83.0,32.8,32.8,0.4571292874826418,0.75,26.496903991699217,0.0,1.614162088456479,0.9247478723846108
moderate,vanilla_a2c,20260717,84.0,40.7,40.7,0.6401641954960182,1.0,20.597187042236328,0.0,2.414929872751236,0.7209360272381328
moderate,vanilla_a2c,20260717,85.0,44.20000000000001,44.20000000000001,0.6899542252146004,1.0,19.518067264556883,0.0,1.8529156759763374,0.775614362696694
moderate,vanilla_a2c,20260717,86.0,51.80000000000001,51.80000000000001,0.7030957956971136,0.7368421052631579,28.553543472290038,0.0,2.6017174473404885,1.2277893506189512
moderate,vanilla_a2c,20260717,87.0,40.9,40.9,0.5283455017208533,0.5789473684210527,24.84173583984375,0.0,2.796049421896105,1.0842975284977552
moderate,vanilla_a2c,20260717,88.0,36.2,36.2,0.6401204797063632,1.0,23.538903236389157,0.0,1.5547931268811226,0.7645450038287984
moderate,vanilla_a2c,20260717,89.0,45.300000000000004,45.300000000000004,0.5656801448895379,0.5714285714285714,28.886653137207027,0.0,2.699344959523943,1.2426992268317094
moderate,vanilla_a2c,20260717,90.0,37.900000000000006,37.900000000000006,0.5253352653435452,0.6875,29.007225418090812,0.0,1.8869879867719568,1.2851090339233149
moderate,vanilla_a2c,20260717,91.0,39.2,39.2,0.5737618127420225,0.5789473684210527,29.438232326507567,0.0,1.4128217859701677,1.3212246772208809
moderate,vanilla_a2c,20260717,92.0,56.20000000000001,56.20000000000001,0.7429077956093548,0.7894736842105263,29.035173416137695,0.0,1.7082044435174841,1.3945502740094025
moderate,vanilla_a2c,20260717,93.0,38.1,38.1,0.5694351735172151,1.0,24.288643932342527,0.0,1.5356834173202514,1.0076227286851627
moderate,vanilla_a2c,20260717,94.0,46.0,46.0,0.5859171022434689,0.5454545454545454,30.160684967041014,0.0,2.5504248047779714,1.2332939672812613
moderate,vanilla_a2c,20260717,95.0,48.800000000000004,48.800000000000004,0.6299575937764009,0.7222222222222222,32.58900604248047,0.0,2.231885282217332,1.0166014067744358
moderate,vanilla_a2c,20260717,96.0,44.400000000000006,44.400000000000006,0.5910972056438779,0.8,27.93723735809326,0.0,1.3746449345892127,1.0934801421786826
moderate,vanilla_a2c,20260717,97.0,41.900000000000006,41.900000000000006,0.5460321444902398,0.7857142857142857,31.998215103149413,0.0,2.282502641999408,1.0581547856549054
moderate,vanilla_a2c,20260717,98.0,41.70000000000001,41.70000000000001,0.5632115767743554,0.6666666666666666,26.957498741149898,0.0,1.5186538136115781,1.2532833186928514
moderate,vanilla_a2c,20260717,99.0,44.4,44.4,0.6044279914784441,0.9230769230769231,25.151068401336666,0.0,2.0633664605292408,0.8529435021931147
moderate,vanilla_a2c,20260717,100.0,36.900000000000006,36.900000000000006,0.5032189346740011,0.625,27.894405364990234,0.0,1.1331639389197032,1.2468860880057002
moderate,vanilla_a2c,20260717,101.0,47.40000000000001,47.40000000000001,0.6706548919619246,0.5652173913043478,28.08796463012695,0.0,1.9002389562129975,1.2528492687728505
moderate,vanilla_a2c,20260717,102.0,39.3,39.3,0.5781646930362103,1.0,20.443370819091797,0.0,1.899529730401388,0.755852619718793
moderate,vanilla_a2c,20260717,103.0,35.7,35.7,0.48038394457541367,0.5555555555555556,32.906505203247065,0.0,2.772985927919124,1.2303192714894964
moderate,vanilla_a2c,20260717,104.0,50.10000000000001,50.10000000000001,0.6603281327885754,0.7777777777777778,28.865962123870847,0.0,2.3395555002509423,1.24395043865934
moderate,vanilla_a2c,20260717,105.0,32.4,32.4,0.4763131815858029,0.6923076923076923,32.145193290710445,0.0,2.4769855746717164,1.1630168282198883
moderate,vanilla_a2c,20260717,106.0,36.0,36.0,0.5062567611050702,0.6666666666666666,25.85154590606689,0.0,1.6060896452243736,0.9356598781285149
moderate,vanilla_a2c,20260717,107.0,44.000000000000014,44.000000000000014,0.7779528358051281,0.8571428571428571,31.919941997528074,0.0,1.8106218285503841,1.1140827343799107
moderate,vanilla_a2c,20260717,108.0,42.400000000000006,42.400000000000006,0.6294030800835217,1.0,22.248913764953613,0.0,0.8566175985493159,0.8271588923115314
moderate,vanilla_a2c,20260717,109.0,31.2,31.2,0.40186902242139017,0.6,32.64534397125244,0.0,3.083186759572962,1.0539107620835468
moderate,vanilla_a2c,20260717,110.0,37.4,37.4,0.4950374707105472,0.7142857142857143,30.749853134155273,0.0,1.693288841843605,1.0108849760357899
moderate,vanilla_a2c,20260717,111.0,53.10000000000001,53.10000000000001,0.7795837193059555,0.9333333333333333,23.128644561767576,0.0,5.030524991807484,0.8775297758694918
moderate,vanilla_a2c,20260717,112.0,41.800000000000004,41.800000000000004,0.5632546900206927,0.7333333333333333,28.907442092895508,0.0,2.362500383763721,1.2083798671244004
moderate,vanilla_a2c,20260717,113.0,43.50000000000001,43.50000000000001,0.6283476155639065,0.7058823529411765,25.461943626403805,0.0,2.968030589967966,1.152442963236844
moderate,vanilla_a2c,20260717,114.0,57.50000000000001,57.50000000000001,0.7439959194171,0.9411764705882353,29.585493564605713,0.0,2.6509507955224425,1.0384194766723733
moderate,vanilla_a2c,20260717,115.0,49.300000000000004,49.300000000000004,0.6871744811675485,1.0,21.608623886108397,0.0,2.9222287763940527,1.0127586374282722
moderate,vanilla_a2c,20260717,116.0,51.30000000000001,51.30000000000001,0.6849710102714901,0.8235294117647058,30.21146469116211,0.0,1.9060579645633697,1.0576325773879731
moderate,vanilla_a2c,20260717,117.0,41.6,41.6,0.5751826739164507,0.6111111111111112,28.88259506225586,0.0,2.7377708412029524,1.1428651767362097
moderate,vanilla_a2c,20260717,118.0,25.599999999999998,25.599999999999998,0.405637946303681,0.7,22.342409515380858,0.0,2.899841695775588,0.9490035874465268
moderate,vanilla_a2c,20260717,119.0,62.70000000000002,62.70000000000002,0.8202096005243906,0.8095238095238095,21.773610687255857,0.0,3.658141169283125,0.9944886590566939
moderate,vanilla_a2c,20260717,120.0,53.40000000000001,53.40000000000001,0.6624044114510279,1.0,28.28447914123535,0.0,1.6790324514562434,1.0203587403349292
moderate,vanilla_a2c,20260717,121.0,46.300000000000004,46.300000000000004,0.6226991680474,0.9230769230769231,21.257448673248287,0.0,1.5046171508729458,0.8754213212238586
moderate,vanilla_a2c,20260717,122.0,38.1,38.1,0.5030458488912396,1.0,20.245973968505858,0.0,1.440764460961024,0.8357484284688398
moderate,vanilla_a2c,20260717,123.0,29.299999999999997,29.299999999999997,0.42655734358345476,0.4,25.25731945037841,0.0,3.469129304333431,1.2681755592564754
moderate,vanilla_a2c,20260717,124.0,44.60000000000001,44.60000000000001,0.5792306708242365,0.8,30.349835205078122,0.0,1.7334676488321654,1.005332331270791
moderate,vanilla_a2c,20260717,125.0,36.699999999999996,36.699999999999996,0.4852549293214969,1.0,20.240424728393553,0.0,1.2614386113914284,0.7833301598481232
moderate,vanilla_a2c,20260717,126.0,48.900000000000006,48.900000000000006,0.6570481787425251,1.0,23.56024513244629,0.0,1.3841555766388773,0.9223952981442289
moderate,vanilla_a2c,20260717,127.0,42.1,42.1,0.5900030756914287,0.6666666666666666,28.966734027862547,0.0,2.1155021858534644,1.1800977657857328
moderate,vanilla_a2c,20260717,128.0,41.800000000000004,41.800000000000004,0.6317953233706047,1.0,21.18035316467285,0.0,1.8971944312123876,0.6988201371587077
moderate,vanilla_a2c,20260717,129.0,48.00000000000001,48.00000000000001,0.6640607036555827,0.6842105263157895,31.19145164489746,0.0,1.2708260935765725,1.1909584411746335
moderate,vanilla_a2c,20260717,130.0,51.90000000000001,51.90000000000001,0.6407679427661555,0.8235294117647058,32.37519931793213,0.0,1.80733020630266,1.0799675595254894
moderate,vanilla_a2c,20260717,131.0,61.50000000000001,61.50000000000001,0.7883859580880543,0.9444444444444444,26.883216094970702,0.0,1.9274227038539689,1.0935776506258805
moderate,vanilla_a2c,20260717,132.0,41.800000000000004,41.800000000000004,0.6503729667587935,0.6875,31.87586498260498,0.0,2.2301703332500025,1.1176453189660478
moderate,vanilla_a2c,20260717,133.0,40.6,40.6,0.5738857583168102,0.6875,31.02146339416504,0.0,2.422087297553108,1.0540379161608233
moderate,vanilla_a2c,20260717,134.0,48.60000000000001,48.60000000000001,0.6599769850942017,1.0,26.299581909179686,0.0,1.2471845425823902,0.7148250373436067
moderate,vanilla_a2c,20260717,135.0,41.900000000000006,41.900000000000006,0.4984734426422515,0.7857142857142857,31.271926116943355,0.0,2.227586284913915,1.010678784479087
moderate,vanilla_a2c,20260717,136.0,41.300000000000004,41.300000000000004,0.5865780426188385,0.7857142857142857,33.583456420898436,0.0,1.7948337886028174,1.0582518969606938
moderate,vanilla_a2c,20260717,137.0,47.10000000000001,47.10000000000001,0.6157864601699842,0.7647058823529411,25.553496551513668,0.0,1.3636839370809348,1.007250565559478
moderate,vanilla_a2c,20260717,138.0,33.2,33.2,0.41452806669809295,0.8181818181818182,30.472862434387196,0.0,1.9618624679744243,1.0705277433892355
moderate,vanilla_a2c,20260717,139.0,47.60000000000001,47.60000000000001,0.7158383054588143,1.0,23.676850128173825,0.0,2.8982741046459117,0.9137535413103105
moderate,vanilla_a2c,20260717,140.0,35.800000000000004,35.800000000000004,0.5032684681979264,0.5,31.87195587158203,0.0,4.884710472542793,1.2030686539956186
moderate,vanilla_a2c,20260717,141.0,25.4,25.4,0.4416092205958418,1.0,18.696146011352536,0.0,1.1680182468891145,0.7314039712124051
moderate,vanilla_a2c,20260717,142.0,53.70000000000001,53.70000000000001,0.7559485111896624,1.0,22.24651508331298,0.0,3.1917125964164734,0.8282674001035089
moderate,vanilla_a2c,20260717,143.0,43.400000000000006,43.400000000000006,0.7097350699444117,1.0,23.50520944595337,0.0,1.5521959915109302,0.8093943350368404
moderate,vanilla_a2c,20260717,144.0,52.20000000000001,52.20000000000001,0.7025702663951895,0.7,28.68736228942871,0.0,1.794845841549061,0.9536234603846631
moderate,vanilla_a2c,20260717,145.0,40.300000000000004,40.300000000000004,0.5798014304958156,0.6470588235294118,30.76674461364746,0.0,1.9726953623550278,1.1333013508057295
moderate,vanilla_a2c,20260717,146.0,31.199999999999996,31.199999999999996,0.4273407355919563,0.5333333333333333,30.262876892089842,0.0,3.832704131092344,1.030266540526978
moderate,vanilla_a2c,20260717,147.0,49.900000000000006,49.900000000000006,0.7559476011933026,1.0,23.239469909667967,0.0,4.881361261658046,0.9101215032735044
moderate,vanilla_a2c,20260717,148.0,46.400000000000006,46.400000000000006,0.7699606431848647,1.0,22.62131423950195,0.0,1.382198911073596,0.9396923767245109
moderate,vanilla_a2c,20260717,149.0,39.2,39.2,0.6073550603359417,0.9166666666666666,25.70567226409912,0.0,1.3559999022455442,0.9837466661108827
moderate,vanilla_a2c,20260717,150.0,34.4,34.4,0.5876847687599204,0.8333333333333334,30.405033111572266,0.0,1.7665392588346431,1.05659812899876
moderate,vanilla_a2c,20260717,151.0,48.20000000000001,48.20000000000001,0.651584778670868,1.0,27.765426635742188,0.0,1.8886704817414284,0.8785291468804065
moderate,vanilla_a2c,20260717,152.0,40.900000000000006,40.900000000000006,0.5812275985200469,1.0,20.55891704559326,0.0,1.1844633629216867,0.7183999502495099
moderate,vanilla_a2c,20260717,153.0,43.599999999999994,43.599999999999994,0.5439919190407236,0.631578947368421,25.81254186630249,0.0,2.4099812251718147,0.9046641833543417
moderate,vanilla_a2c,20260717,154.0,43.5,43.5,0.599713694145355,0.6875,26.62547035217285,0.0,2.0805857181549072,0.9830802276533158
moderate,vanilla_a2c,20260717,155.0,43.60000000000001,43.60000000000001,0.6349105560353406,0.9230769230769231,29.830718231201168,0.0,1.7779676097890604,0.8909663955519148
moderate,vanilla_a2c,20260717,156.0,54.800000000000004,54.800000000000004,0.7532377221509896,1.0,27.777223682403562,0.0,1.2176981593171756,0.9296819730386584
moderate,vanilla_a2c,20260717,157.0,40.1,40.1,0.578899179802891,1.0,19.024105072021484,0.0,1.5027212090790272,0.7327625581984746
moderate,vanilla_a2c,20260717,158.0,51.2,51.2,0.677152686489158,0.9333333333333333,24.231852722167968,0.0,2.180052920883777,0.9443746565539333
moderate,vanilla_a2c,20260717,159.0,42.00000000000001,42.00000000000001,0.553246218397532,0.5238095238095238,32.551004028320314,0.0,4.258761022605148,1.2418688852215698
moderate,vanilla_a2c,20260717,160.0,33.2,33.2,0.4886796068923326,0.5,25.556499481201172,0.0,3.532815514608871,1.0146647071324668
moderate,vanilla_a2c,20260717,161.0,59.600000000000016,59.600000000000016,0.848140210537722,0.8947368421052632,22.685797882080077,0.0,2.710784258381013,1.0481831842199776
moderate,vanilla_a2c,20260717,162.0,43.900000000000006,43.900000000000006,0.5592609875440735,0.6666666666666666,27.521113777160643,0.0,1.3382650696569018,1.1102601702507648
moderate,vanilla_a2c,20260717,163.0,39.1,39.1,0.49973990754626746,0.7857142857142857,25.584489822387695,0.0,1.1469520985015802,0.8954640833637562
moderate,vanilla_a2c,20260717,164.0,35.0,35.0,0.38907728937721175,0.43478260869565216,30.217681884765625,0.0,2.6037423059625446,1.2098030479780746
moderate,vanilla_a2c,20260717,165.0,46.0,46.0,0.6615788297078554,0.7222222222222222,27.379072952270498,0.0,2.3132225924505376,1.009992678591529
moderate,vanilla_a2c,20260717,166.0,35.900000000000006,35.900000000000006,0.560533962956119,0.7692307692307693,25.55606060028076,0.0,1.667385388065029,0.9616061615982774
moderate,vanilla_a2c,20260717,167.0,49.60000000000001,49.60000000000001,0.7240868185025677,0.8125,29.35315513610839,0.0,1.979304340481758,0.9723796039711072
moderate,vanilla_a2c,20260717,168.0,53.40000000000001,53.40000000000001,0.8039888004717204,0.6,22.787727737426756,0.0,3.2070603227863708,1.123257033367427
moderate,vanilla_a2c,20260717,169.0,40.300000000000004,40.300000000000004,0.5577903541504362,0.5238095238095238,27.84349536895752,0.0,2.533448100407073,1.079469518561963
moderate,vanilla_a2c,20260717,170.0,44.60000000000001,44.60000000000001,0.5551737622653891,0.5454545454545454,31.894594955444333,0.0,2.4543312017647727,1.1722972522637238
moderate,vanilla_a2c,20260717,171.0,50.10000000000001,50.10000000000001,0.6209319255159006,0.875,28.969742202758788,0.0,3.6794578905763298,1.0145030954907885
moderate,vanilla_a2c,20260717,172.0,35.6,35.6,0.5444701936937161,1.0,18.104796886444092,0.0,1.379811088781099,0.7567569765345381
