scenario,policy,train_seed,episode,weighted_completed_value,weighted_goodput,weighted_goodput_rate,sla_success_ratio,p95_latency,demand_loss,mean_abs_advantage,policy_entropy
light,vanilla_a2c,20260717,42.0,22.9,22.9,0.42097143212474064,1.0,18.68715763092041,0.0,0.836265200128158,0.7418850823879901
light,vanilla_a2c,20260717,43.0,24.8,24.8,0.39213239774543146,0.7,29.236981868743893,0.0,0.6069998091885022,0.8542222035724297
light,vanilla_a2c,20260717,44.0,35.800000000000004,35.800000000000004,0.5779725971484471,0.9,19.662550354003905,0.0,2.27013366988727,0.6920410460001428
light,vanilla_a2c,20260717,45.0,33.6,33.6,0.5860561399028539,0.6428571428571429,27.978937530517577,0.0,2.214755003066624,0.8476185998428248
light,vanilla_a2c,20260717,46.0,29.7,29.7,0.5538640839080399,1.0,19.04007415771484,0.0,1.1208578538894653,0.7823044786206426
light,vanilla_a2c,20260717,47.0,22.200000000000003,22.200000000000003,0.4305987983610929,0.6,19.9990177154541,0.0,2.620001949071884,0.7905502889621334
light,vanilla_a2c,20260717,48.0,18.4,18.4,0.3044374921900103,1.0,20.016062545776368,0.0,2.3125823587179184,0.7320937268921366
light,vanilla_a2c,20260717,49.0,33.6,33.6,0.5382745568444307,0.8181818181818182,19.035136413574218,0.0,0.8419662942178547,0.7527190385441112
light,vanilla_a2c,20260717,50.0,25.6,25.6,0.3678873129432529,1.0,24.412314605712886,0.0,1.0100262083790519,0.8674940012697906
light,vanilla_a2c,20260717,51.0,34.2,34.2,0.640109431392443,0.9,21.57395896911621,0.0,1.6312240545566266,0.8183378147858181
light,vanilla_a2c,20260717,52.0,26.9,26.9,0.4166852418374379,1.0,24.908887100219726,0.0,1.117557625527735,0.7387575494881643
light,vanilla_a2c,20260717,53.0,20.200000000000003,20.200000000000003,0.3547049475177961,0.45454545454545453,26.74234466552734,0.0,2.6965869014913384,0.7857154474063974
light,vanilla_a2c,20260717,54.0,14.4,14.4,0.22863504189427772,0.5,32.11334562301636,0.0,1.281982341538305,0.8622994120773864
light,vanilla_a2c,20260717,55.0,33.4,33.4,0.5336675070522164,1.0,26.827985382080076,0.0,1.282130282591371,0.6871399921609088
light,vanilla_a2c,20260717,56.0,20.5,20.5,0.3717483853962443,1.0,17.437798976898193,0.0,0.6976871345014799,0.7826171766174232
light,vanilla_a2c,20260717,57.0,16.7,16.7,0.37613707176305017,1.0,17.540335845947265,0.0,1.3714391887187958,1.0112568948859368
light,vanilla_a2c,20260717,58.0,25.9,25.9,0.5031569575065001,0.875,18.354125785827637,0.0,2.002756342291832,0.8821342572616978
light,vanilla_a2c,20260717,59.0,34.1,34.1,0.6164667525274188,1.0,20.613835525512695,0.0,1.9313920121639967,0.8018927465402292
light,vanilla_a2c,20260717,60.0,22.299999999999997,22.299999999999997,0.3801277402681065,1.0,17.78911304473877,0.0,0.5710914338889875,0.7802198108638908
light,vanilla_a2c,20260717,61.0,37.9,37.9,0.6738149779302127,1.0,25.882206916809075,0.0,2.1050556666321225,0.8522244870891853
light,vanilla_a2c,20260717,62.0,4.2,4.2,0.06924853020322398,1.0,17.15362548828125,0.0,3.1614468693733215,0.8947750894268908
light,vanilla_a2c,20260717,63.0,34.9,34.9,0.5624879799267143,0.6923076923076923,28.49074783325195,0.0,1.6709361882770764,0.8120005279719273
light,vanilla_a2c,20260717,64.0,17.6,17.6,0.3028115060347959,1.0,20.0027286529541,0.0,0.8121495854109526,0.7358248844779813
light,vanilla_a2c,20260717,65.0,28.5,28.5,0.47788123897047824,1.0,19.267095947265624,0.0,1.0330361271726674,0.7583933624987024
light,vanilla_a2c,20260717,66.0,29.0,29.0,0.5317338694947833,1.0,19.960798835754392,0.0,1.3690029273607902,0.7026790856018609
light,vanilla_a2c,20260717,67.0,21.5,21.5,0.3739580719558433,0.75,20.871939659118652,0.0,1.1321364119648933,0.9047707253791276
light,vanilla_a2c,20260717,68.0,35.6,35.6,0.6057765115761238,0.75,21.584455108642576,0.0,1.953083935467636,0.9000734259909755
light,vanilla_a2c,20260717,69.0,34.2,34.2,0.5141402701481619,1.0,28.26972599029541,0.0,1.4625644660913026,0.9837424211262464
light,vanilla_a2c,20260717,70.0,28.9,28.9,0.48495477883173893,0.8888888888888888,17.722410106658934,0.0,1.4438522222917527,1.008799660963514
light,vanilla_a2c,20260717,71.0,37.5,37.5,0.6350436823308474,1.0,18.381448078155515,0.0,1.6610173842599314,0.7518074706409301
light,vanilla_a2c,20260717,72.0,37.9,37.9,0.6558221432125293,0.9090909090909091,21.529109382629393,0.0,1.285210092862447,0.7748834381985639
light,vanilla_a2c,20260717,73.0,23.900000000000002,23.900000000000002,0.517784274130867,1.0,18.445022583007812,0.0,1.028682990507646,0.6667921419212359
light,vanilla_a2c,20260717,74.0,28.0,28.0,0.5160640512156258,1.0,18.396052265167235,0.0,1.48763079226017,0.7822598398370231
light,vanilla_a2c,20260717,75.0,25.0,25.0,0.41856980277862543,0.7777777777777778,26.858411026000972,0.0,1.3402471372059412,0.856533131558651
light,vanilla_a2c,20260717,76.0,25.7,25.7,0.4258546983873784,0.875,21.461835479736326,0.0,1.1470786160038364,0.7605764826762226
light,vanilla_a2c,20260717,77.0,22.400000000000002,22.400000000000002,0.36237160041394106,1.0,19.217156410217285,0.0,1.6200853139162064,0.6682852742023242
light,vanilla_a2c,20260717,78.0,33.8,33.8,0.5526598976635638,1.0,17.88628234863281,0.0,1.2074297070503235,0.8305601695604641
light,vanilla_a2c,20260717,79.0,39.400000000000006,39.400000000000006,0.7502069179234359,0.7857142857142857,23.96660804748535,0.0,1.578681307948298,1.0086640758160323
light,vanilla_a2c,20260717,80.0,26.899999999999995,26.899999999999995,0.4396385016325655,1.0,21.114689636230466,0.0,1.2365186214447021,0.7604013547731127
light,vanilla_a2c,20260717,81.0,28.2,28.2,0.46457698904345684,0.8,20.489102172851563,0.0,0.9079902991652489,1.027730469496477
light,vanilla_a2c,20260717,82.0,35.0,35.0,0.6071674764937811,0.6923076923076923,28.348118209838866,0.0,1.031015116473039,0.8046861686276721
light,vanilla_a2c,20260717,83.0,24.3,24.3,0.41582324485283373,1.0,20.80448894500732,0.0,1.0304497222283058,0.6909245423181417
light,vanilla_a2c,20260717,84.0,29.5,29.5,0.4734822105961997,1.0,20.74530210494995,0.0,0.8020441205455706,0.8095075539637853
light,vanilla_a2c,20260717,85.0,25.300000000000004,25.300000000000004,0.4677359781100457,1.0,17.643543434143066,0.0,1.044299028813839,0.8212182347561481
light,vanilla_a2c,20260717,86.0,25.599999999999998,25.599999999999998,0.4412607223582147,0.7777777777777778,23.69478492736816,0.0,1.2827270450415436,0.8746416483745458
light,vanilla_a2c,20260717,87.0,28.8,28.8,0.5106162355705852,0.8888888888888888,27.882532215118406,0.0,1.1994023928418756,0.8788304236586013
light,vanilla_a2c,20260717,88.0,21.900000000000002,21.900000000000002,0.42727571846263496,1.0,20.54364013671875,0.0,0.6914627008578357,0.7055383653261749
light,vanilla_a2c,20260717,89.0,26.3,26.3,0.5070227534135512,1.0,21.051546478271483,0.0,1.1112273609638215,0.6552584785333013
light,vanilla_a2c,20260717,90.0,17.3,17.3,0.37595729192000904,1.0,14.779644012451172,0.0,0.67317853605046,0.8634071744419628
light,vanilla_a2c,20260717,91.0,24.9,24.9,0.40711162706984044,1.0,21.401950073242187,0.0,2.326925257841746,0.8991980777262271
light,vanilla_a2c,20260717,92.0,41.800000000000004,41.800000000000004,0.6557022716288244,1.0,24.32459259033203,0.0,1.3727333371232195,0.8856315004320201
light,vanilla_a2c,20260717,93.0,26.200000000000003,26.200000000000003,0.515240784968555,0.875,17.486852073669432,0.0,0.9657728955859229,0.7829402620738394
light,vanilla_a2c,20260717,94.0,38.699999999999996,38.699999999999996,0.6648536951015233,1.0,20.764736747741697,0.0,1.3616190474284322,0.8093674229145588
light,vanilla_a2c,20260717,95.0,29.4,29.4,0.49047130216644547,1.0,18.249916172027586,0.0,1.1891439738018172,0.8155484063096343
light,vanilla_a2c,20260717,96.0,29.599999999999998,29.599999999999998,0.5309393497386256,1.0,20.407677841186523,0.0,1.0402764757163823,0.787493777407853
light,vanilla_a2c,20260717,97.0,22.8,22.8,0.36270452571217204,1.0,18.37941074371338,0.0,1.0503351738055546,0.7716850940833397
light,vanilla_a2c,20260717,98.0,29.2,29.2,0.5971164894224434,0.8888888888888888,23.80737953186035,0.0,0.8930500689251669,0.8073854416897601
light,vanilla_a2c,20260717,99.0,27.4,27.4,0.5859001031580466,0.875,18.85467948913574,0.0,0.9422342116418092,0.8097951600083692
light,vanilla_a2c,20260717,100.0,32.1,32.1,0.43412195269179,0.9,29.460834312438962,0.0,1.3535544915745656,0.8157781149483646
light,vanilla_a2c,20260717,101.0,40.2,40.2,0.7299711761362312,0.8461538461538461,22.021339416503906,0.0,1.9346706064210997,0.8385959830543118
light,vanilla_a2c,20260717,102.0,19.2,19.2,0.39618840833147867,1.0,18.4525505065918,0.0,1.7445612439983769,0.7750441648022762
light,vanilla_a2c,20260717,103.0,24.8,24.8,0.37973229797682234,0.875,21.33690319061279,0.0,1.1380974931331973,0.9024436357397354
light,vanilla_a2c,20260717,104.0,32.39999999999999,32.39999999999999,0.5527487759660752,0.9,27.2393798828125,0.0,1.616415449976921,0.978383472487659
light,vanilla_a2c,20260717,105.0,33.0,33.0,0.5358980274175827,0.8181818181818182,20.720682525634764,0.0,1.317381212166671,0.8184457367566164
light,vanilla_a2c,20260717,106.0,24.400000000000002,24.400000000000002,0.38871736097266985,1.0,20.13398494720459,0.0,0.7367606665939093,0.6522997629010616
light,vanilla_a2c,20260717,107.0,34.300000000000004,34.300000000000004,0.6011650529087598,0.9,24.106344604492186,0.0,0.9468662341435751,0.8212266514943841
light,vanilla_a2c,20260717,108.0,22.2,22.2,0.38885470964411534,0.8571428571428571,20.491567134857178,0.0,0.8669579347426241,0.7344304568699642
light,vanilla_a2c,20260717,109.0,24.0,24.0,0.4083483273856341,1.0,18.436271858215328,0.0,0.9934959495067597,0.7952872155699667
light,vanilla_a2c,20260717,110.0,23.599999999999998,23.599999999999998,0.4291410925089742,1.0,18.817211151123047,0.0,0.9514881758527323,0.5828931965039245
light,vanilla_a2c,20260717,111.0,33.6,33.6,0.6465301467378852,1.0,20.783685302734376,0.0,1.0591116614382843,0.727738533266392
light,vanilla_a2c,20260717,112.0,20.4,20.4,0.3817711568655624,0.7142857142857143,19.657211685180663,0.0,1.3186818030145433,0.9300180892778003
light,vanilla_a2c,20260717,113.0,40.2,40.2,0.6373893852316366,1.0,22.62593936920166,0.0,1.3948219337978878,0.7714731221078638
light,vanilla_a2c,20260717,114.0,33.900000000000006,33.900000000000006,0.6395404991391317,1.0,20.974202728271482,0.0,0.7903761015657116,0.7913438991256276
light,vanilla_a2c,20260717,115.0,20.5,20.5,0.3456796166306922,1.0,15.168392896652222,0.0,1.0775995666072482,0.8528676869025247
light,vanilla_a2c,20260717,116.0,25.599999999999998,25.599999999999998,0.4495093051923485,1.0,17.80342197418213,0.0,0.6781962793320417,0.845020872290794
light,vanilla_a2c,20260717,117.0,35.400000000000006,35.400000000000006,0.5874814637155809,1.0,21.99414596557617,0.0,1.0865622152884802,0.7052796139160462
light,vanilla_a2c,20260717,118.0,29.4,29.4,0.4978791802223728,1.0,25.132413005828855,0.0,1.6159445895598485,0.8999075729811494
light,vanilla_a2c,20260717,119.0,38.0,38.0,0.6160190141772314,1.0,18.056975650787354,0.0,1.2028460820515952,0.6693652827332428
light,vanilla_a2c,20260717,120.0,23.3,23.3,0.43716729942688015,1.0,22.83010025024413,0.0,0.9425378195368327,1.0450554899181967
light,vanilla_a2c,20260717,121.0,22.9,22.9,0.3986770760655407,1.0,17.757216453552246,0.0,1.164078208960985,0.7715126476352361
light,vanilla_a2c,20260717,122.0,15.1,15.1,0.33573251523989994,1.0,16.80708246231079,0.0,2.398088363500742,0.8474884529142225
light,vanilla_a2c,20260717,123.0,33.0,33.0,0.4642803722672282,1.0,25.665121459960936,0.0,1.3214267194271088,0.8526695431348763
light,vanilla_a2c,20260717,124.0,29.7,29.7,0.5088639563769596,0.8888888888888888,23.403329658508298,0.0,1.3230666816234589,0.7749403740173476
light,vanilla_a2c,20260717,125.0,18.799999999999997,18.799999999999997,0.31747495093140504,1.0,18.73601379394531,0.0,0.9275852623913023,0.7557114524993737
light,vanilla_a2c,20260717,126.0,17.7,17.7,0.42301037164173794,1.0,16.11247138977051,0.0,0.9213119910822974,0.8316626273286304
light,vanilla_a2c,20260717,127.0,31.6,31.6,0.5012777128095455,0.6923076923076923,21.15018196105957,0.0,1.8683231052230387,1.051527065594771
light,vanilla_a2c,20260717,128.0,27.7,27.7,0.530732268450527,1.0,20.28299694061279,0.0,1.1278840386867524,0.7147496574895892
light,vanilla_a2c,20260717,129.0,39.50000000000001,39.50000000000001,0.719169271344891,0.8461538461538461,21.833456993103027,0.0,1.7438240474776219,0.8056904850592312
light,vanilla_a2c,20260717,130.0,35.3,35.3,0.589745570701487,0.75,20.591200256347655,0.0,0.8521567342742797,0.8203027183287485
light,vanilla_a2c,20260717,131.0,35.7,35.7,0.6494705249745667,1.0,21.097023868560786,0.0,1.2922553939478738,0.8856887543706341
light,vanilla_a2c,20260717,132.0,29.7,29.7,0.5730861581248229,0.8,24.817240905761718,0.0,1.0245831571519375,0.7851781533430768
light,vanilla_a2c,20260717,133.0,22.5,22.5,0.39076785011175547,1.0,23.688931465148926,0.0,0.6532970375957943,0.779098459894604
light,vanilla_a2c,20260717,134.0,21.7,21.7,0.4447837914329609,1.0,23.45222568511963,0.0,0.6406360177890115,0.6883540879640738
light,vanilla_a2c,20260717,135.0,26.0,26.0,0.44206891756653705,1.0,18.719382286071777,0.0,1.916101526646387,0.808258475829154
light,vanilla_a2c,20260717,136.0,29.3,29.3,0.5079907009358043,0.8,21.531981945037842,0.0,1.0131888647253315,0.7981363066011719
light,vanilla_a2c,20260717,137.0,32.3,32.3,0.5440757087569599,1.0,20.286286163330075,0.0,0.9744480058550835,0.8124524759561658
light,vanilla_a2c,20260717,138.0,14.7,14.7,0.24752806401166938,1.0,16.226185035705566,0.0,2.0411629915237426,0.7934711027685156
light,vanilla_a2c,20260717,139.0,18.4,18.4,0.3978431574004266,1.0,19.720381927490234,0.0,0.8780158079332776,0.7701909971989737
light,vanilla_a2c,20260717,140.0,36.300000000000004,36.300000000000004,0.5663526283168887,0.8333333333333334,25.818284034729,0.0,2.007657784062463,0.8356528023826649
light,vanilla_a2c,20260717,141.0,18.0,18.0,0.34520205385953956,1.0,20.187719345092773,0.0,1.37568080775878,0.7788003337702128
light,vanilla_a2c,20260717,142.0,27.900000000000002,27.900000000000002,0.6164277913830071,1.0,21.022192859649657,0.0,1.4775131444136302,0.8649517770902526
light,vanilla_a2c,20260717,143.0,28.3,28.3,0.4985904509764502,1.0,22.18293867111206,0.0,1.3084537853797278,0.8188141436054092
light,vanilla_a2c,20260717,144.0,39.6,39.6,0.6109490653359224,1.0,20.80813980102539,0.0,1.588796248570794,0.8705925873839708
light,vanilla_a2c,20260717,145.0,32.5,32.5,0.5177109587340772,0.9,20.77236328125,0.0,0.6984269894433744,0.7720740652549555
light,vanilla_a2c,20260717,146.0,27.699999999999996,27.699999999999996,0.4069778917275366,0.7777777777777778,30.437571334838864,0.0,1.854340303560783,0.9361948669763644
light,vanilla_a2c,20260717,147.0,30.7,30.7,0.5572668209774229,1.0,19.15116491317749,0.0,1.304323082168897,0.7373744832406165
light,vanilla_a2c,20260717,148.0,28.7,28.7,0.49890320384769204,1.0,17.18770627975464,0.0,1.3501239057098116,0.7538769887369584
light,vanilla_a2c,20260717,149.0,26.2,26.2,0.5045881619048206,0.875,22.887835121154783,0.0,0.954923057785401,0.991005992269934
light,vanilla_a2c,20260717,150.0,31.799999999999997,31.799999999999997,0.5027004496594629,1.0,20.498052978515624,0.0,0.8485081356859976,0.8187699955949592
light,vanilla_a2c,20260717,151.0,21.5,21.5,0.38984228568727824,1.0,19.358141899108887,0.0,1.0848146955604139,0.7958493059311816
light,vanilla_a2c,20260717,152.0,18.5,18.5,0.3418771179853352,1.0,16.517968368530273,0.0,0.9578373188322241,0.9209639431318258
light,vanilla_a2c,20260717,153.0,25.3,25.3,0.44391350158048015,1.0,21.36724433898926,0.0,1.2582895588874816,0.7296417704556213
light,vanilla_a2c,20260717,154.0,34.9,34.9,0.5984193418640295,1.0,23.0310546875,0.0,1.2166011573806885,0.6810861601143955
light,vanilla_a2c,20260717,155.0,29.3,29.3,0.482536860888415,1.0,26.90397214889526,0.0,1.3832472003996372,0.7161584612197561
light,vanilla_a2c,20260717,156.0,32.099999999999994,32.099999999999994,0.5908236330796665,1.0,25.40834054946899,0.0,1.1008049824408122,0.7354205220372216
light,vanilla_a2c,20260717,157.0,17.900000000000002,17.900000000000002,0.31990216376791103,1.0,17.914544677734376,0.0,0.8276935023696799,0.8152324864190049
light,vanilla_a2c,20260717,158.0,25.699999999999996,25.699999999999996,0.4274691943560615,1.0,17.87526245117187,0.0,1.6256656622886658,0.7905048583707653
light,vanilla_a2c,20260717,159.0,33.6,33.6,0.5635808278866997,0.6923076923076923,21.82124557495117,0.0,1.1671946523711085,0.7856277733869995
light,vanilla_a2c,20260717,160.0,21.8,21.8,0.34527169545137326,1.0,20.16318988800049,0.0,0.8362295466164748,0.7436151961635846
light,vanilla_a2c,20260717,161.0,31.799999999999997,31.799999999999997,0.5779019575911005,0.9,22.670429992675782,0.0,0.9897508861557129,0.9298328793538184
light,vanilla_a2c,20260717,162.0,21.7,21.7,0.3379798650365745,1.0,18.704516410827637,0.0,1.2226559685336218,0.799811680945705
light,vanilla_a2c,20260717,163.0,17.3,17.3,0.29696883222041964,1.0,17.163074493408203,0.0,1.0172212141401626,0.7677455781659287
light,vanilla_a2c,20260717,164.0,30.4,30.4,0.5086044384939687,0.8181818181818182,21.232219314575193,0.0,1.4392794676952891,1.0325103596524619
light,vanilla_a2c,20260717,165.0,21.8,21.8,0.3609179145063189,0.8571428571428571,20.901421546936035,0.0,1.2708491938454765,0.7504707742786794
light,vanilla_a2c,20260717,166.0,28.5,28.5,0.46244604359359,0.8888888888888888,19.41614685058594,0.0,1.1207669718334308,0.9601684743086338
light,vanilla_a2c,20260717,167.0,21.5,21.5,0.49111151195023955,1.0,26.54287815093994,0.0,1.4657101543112234,0.6667181823624064
light,vanilla_a2c,20260717,168.0,42.90000000000001,42.90000000000001,0.7493717666787342,0.9230769230769231,19.877237510681148,0.0,2.753362298477441,0.7814338436844301
light,vanilla_a2c,20260717,169.0,42.9,42.9,0.7071835426806125,0.9230769230769231,20.530218029022215,0.0,1.6993370115291326,0.8089043258431537
light,vanilla_a2c,20260717,170.0,32.800000000000004,32.800000000000004,0.5582539227936455,0.75,25.522288894653318,0.0,0.9329504619042078,0.9896319288500551
light,vanilla_a2c,20260717,171.0,31.5,31.5,0.5853783895031418,1.0,24.927372741699216,0.0,1.0206810088129714,0.7903057906804731
light,vanilla_a2c,20260717,172.0,17.9,17.9,0.49364426502528613,1.0,16.926917266845702,0.0,1.1645697135674327,0.7782893327732553
light,vanilla_a2c,20260717,173.0,29.0,29.0,0.4743353609240449,1.0,16.535402488708495,0.0,2.2587828862667085,0.8053773669616985
light,vanilla_a2c,20260717,174.0,38.7,38.7,0.5881875287647604,1.0,23.08130950927734,0.0,1.668998527101108,0.7660816927744193
light,vanilla_a2c,20260717,175.0,32.7,32.7,0.6248415426426059,1.0,19.362765502929687,0.0,1.258219722410043,0.7040016898105359
light,vanilla_a2c,20260717,176.0,19.0,19.0,0.3010239844908366,1.0,19.59810562133789,0.0,0.7960175553957621,0.711861638153336
light,vanilla_a2c,20260717,177.0,24.599999999999998,24.599999999999998,0.5348179700118046,0.5833333333333334,28.26600666046142,0.0,3.303915948867798,0.7891425109957027
light,vanilla_a2c,20260717,178.0,25.0,25.0,0.5397175509168064,0.7777777777777778,20.84950141906738,0.0,1.1903842723369598,0.9713247442177264
light,vanilla_a2c,20260717,179.0,23.1,23.1,0.6246737927254385,0.8571428571428571,22.115859508514404,0.0,1.1893157098028395,0.7172671873722521
light,vanilla_a2c,20260717,180.0,22.1,22.1,0.39050962804085715,1.0,19.247615814208984,0.0,1.2180750340223312,0.7476894028327431
light,vanilla_a2c,20260717,181.0,32.5,32.5,0.5936133063730019,1.0,20.070551300048827,0.0,0.9633374547257143,0.7355576832279699
light,vanilla_a2c,20260717,182.0,18.5,18.5,0.3528885526764826,1.0,21.009270477294923,0.0,1.1418048425724632,0.7260701980514681
light,vanilla_a2c,20260717,183.0,22.5,22.5,0.5629378969892108,0.8571428571428571,17.90104913711548,0.0,1.0120765680358523,0.7486182240543725
light,vanilla_a2c,20260717,184.0,14.5,14.5,0.277756886476996,0.4,21.747134780883787,0.0,2.814079035235488,0.9781927436184443
light,vanilla_a2c,20260717,185.0,29.7,29.7,0.49926530856590545,1.0,18.512112617492676,0.0,2.631563627719879,0.8427425654090128
light,vanilla_a2c,20260717,186.0,20.5,20.5,0.36308933516759145,1.0,14.159009456634521,0.0,0.905290132307488,0.8474128010620255
light,vanilla_a2c,20260717,187.0,33.2,33.2,0.4848870181614143,1.0,24.771056365966796,0.0,1.050887392833829,0.8536654689323966
