scenario,policy,train_seed,episode,weighted_completed_value,weighted_goodput,weighted_goodput_rate,sla_success_ratio,p95_latency,demand_loss,mean_abs_advantage,policy_entropy
light,wpr_no_demand,20260717,1.0,21.099999999999998,21.099999999999998,0.3953721962248723,1.0,18.360694885253906,0.0,2.130895096808672,1.5532014506342293
light,wpr_no_demand,20260717,2.0,27.0,27.0,0.4861946628345167,1.0,25.048735618591305,0.0,2.201499078584754,0.857447975176202
light,wpr_no_demand,20260717,3.0,6.4,6.4,0.28699000197443786,1.0,12.292344522476196,0.0,0.6385511718690395,1.63834896517064
light,wpr_no_demand,20260717,4.0,27.3,27.3,0.4314513160071019,1.0,24.46750755310058,0.0,2.381255646369287,0.9579662944998071
light,wpr_no_demand,20260717,5.0,29.6,29.6,0.4802322431957813,0.6666666666666666,29.474828338623045,0.0,1.2397021545240512,0.9061303141229502
light,wpr_no_demand,20260717,6.0,26.899999999999995,26.899999999999995,0.41369851939084434,1.0,21.240604019165037,0.0,2.504140122183438,1.1082040917002827
light,wpr_no_demand,20260717,7.0,18.799999999999997,18.799999999999997,0.4019603136909809,1.0,19.474005889892577,0.0,1.7255353391170503,1.402943179224549
light,wpr_no_residency,20260717,0.0,15.5,15.5,0.38071987986022005,1.0,22.836655807495116,0.11863966197951843,3.675352454185486,1.0400939863625678
light,wpr_no_residency,20260717,1.0,36.2,36.2,0.5988411807363524,0.6666666666666666,27.75743713378906,0.031786749325692656,2.3305989201773296,0.9405221017117824
light,wpr_no_residency,20260717,2.0,24.5,24.5,0.3646700153935671,1.0,25.79326210021972,0.07139999878689132,2.351314376140463,1.0969936338285
light,wpr_no_residency,20260717,3.0,19.6,19.6,0.38022779070914825,0.5555555555555556,23.196664810180664,0.03624925921163098,1.2998937134715645,0.8904181398683864
light,wpr_no_residency,20260717,4.0,21.799999999999997,21.799999999999997,0.3791022247887852,0.75,19.96843385696411,0.05695812729120787,1.5231721341609954,1.092971857560148
light,wpr_no_residency,20260717,5.0,19.099999999999998,19.099999999999998,0.4163296459082048,0.7142857142857143,23.629210662841796,0.030303232843289153,2.422669643163681,1.4173622762572393
light,wpr_no_residency,20260717,6.0,37.1,37.1,0.5240339513643033,0.7142857142857143,28.26889314651489,0.021068409181732153,1.956463490639414,0.9457081717781197
light,wpr_no_residency,20260717,7.0,31.1,31.1,0.5251301761591777,0.8181818181818182,19.74275436401367,0.059624687056331074,2.6943234757465473,1.386049446444277
light,wpr_fixed_gamma,20260717,0.0,15.4,15.4,0.2688766976642367,1.0,23.119254207611082,0.07983902484799425,3.3642069697380066,0.9664054291851493
light,wpr_fixed_gamma,20260717,1.0,18.9,18.9,0.293600639811009,1.0,27.940205383300782,0.058210217657809454,1.8238396967450778,1.0433911473636013
light,wpr_fixed_gamma,20260717,2.0,25.699999999999996,25.699999999999996,0.49918772457995414,1.0,20.12665557861328,0.08044117022390393,4.265910766849464,1.363353934825102
light,wpr_fixed_gamma,20260717,3.0,28.9,28.9,0.42828269159840254,0.8888888888888888,25.819607162475585,0.03922474487508471,2.6241703226759627,1.3566016782543466
light,wpr_fixed_gamma,20260717,4.0,33.5,33.5,0.5393000055359186,0.8181818181818182,23.61602325439453,0.02915928182253418,3.391535115869422,1.3474827207996158
light,wpr_fixed_gamma,20260717,5.0,33.4,33.4,0.4912617354192223,1.0,28.323863220214843,0.05473442921319451,3.1616156681990013,1.180195763598149
light,wpr_fixed_gamma,20260717,6.0,32.0,32.0,0.4118637945753735,0.8181818181818182,30.130331993103024,0.030354397566822757,3.5873445038284575,1.007660821234392
light,wpr_fixed_gamma,20260717,7.0,22.6,22.6,0.3746265875263602,0.8571428571428571,29.056504249572754,0.05845260869440002,4.082063774267833,1.341079539169824
