scenario,policy,train_seed,episode,weighted_completed_value,weighted_goodput,weighted_goodput_rate,sla_success_ratio,p95_latency,demand_loss,mean_abs_advantage,policy_entropy
trace_driven,vanilla_a2c,20260719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.778682603555567,0.9597462891782058
trace_driven,vanilla_a2c,20260719,1.0,0.0,0.0,0.0,0.0,9.679617881774902,0.0,4.512717951746548,0.8896576648783044
trace_driven,vanilla_a2c,20260719,2.0,0.0,0.0,0.0,0.0,9.249423599243164,0.0,3.5460145981872784,0.900851825570944
trace_driven,vanilla_a2c,20260719,3.0,4.2,4.2,0.2225761742893587,0.05555555555555555,9.093897294998168,0.0,2.949486095458269,0.839456010054914
trace_driven,vanilla_a2c,20260719,4.0,0.0,0.0,0.0,0.0,9.430373191833496,0.0,4.392532452940941,0.9804915922901507
trace_driven,vanilla_a2c,20260719,5.0,4.2,4.2,0.23710744415429252,0.05555555555555555,8.651328086853027,0.0,1.1253344491124153,0.8513594358488934
trace_driven,wpr_no_progress,20260719,0.0,0.0,0.0,0.0,0.0,10.029974222183228,0.10243791874883504,3.616786035998114,0.9911573606649732
trace_driven,wpr_no_progress,20260719,1.0,0.0,0.0,0.0,0.0,10.86121940612793,0.03973318172973536,4.376634814199948,1.3196690107334816
trace_driven,wpr_no_progress,20260719,2.0,0.0,0.0,0.0,0.0,10.61335506439209,0.028299283402572786,2.572520638150828,1.1558142591300438
trace_driven,wpr_no_progress,20260719,3.0,0.0,0.0,0.0,0.0,9.592923164367676,0.036156419957815496,3.568608032332526,1.2406985431985522
trace_driven,wpr_no_progress,20260719,4.0,4.2,4.2,0.22542609438133893,0.05555555555555555,8.319023132324219,0.03333110036328435,2.417634749164184,1.167882263633932
trace_driven,wpr_no_progress,20260719,5.0,0.0,0.0,0.0,0.0,9.509875631332397,0.034354964608390784,2.815598964691162,1.0951429337378822
trace_driven,wpr_no_demand,20260719,0.0,0.0,0.0,0.0,0.0,10.10860824584961,0.0,5.438731573876881,1.2492320743172383
trace_driven,wpr_no_demand,20260719,1.0,0.0,0.0,0.0,0.0,10.67100715637207,0.0,3.3008007173952847,1.1716655369491757
trace_driven,wpr_no_demand,20260719,2.0,0.0,0.0,0.0,0.0,10.335232734680176,0.0,2.829722885381092,1.0789480396162536
trace_driven,wpr_no_demand,20260719,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8786586570739745,0.8609273856738915
trace_driven,wpr_no_demand,20260719,4.0,4.2,4.2,0.23624369228289155,0.05555555555555555,8.675997734069824,0.0,1.5951991528272629,1.0440553489473534
trace_driven,wpr_no_demand,20260719,5.0,0.0,0.0,0.0,0.0,9.101571083068848,0.0,1.951337139714848,0.9468845994202042
trace_driven,wpr_no_residency,20260719,0.0,0.0,0.0,0.0,0.0,9.266511917114258,0.08416171113706448,4.844504860314456,1.1338169736688268
trace_driven,wpr_no_residency,20260719,1.0,0.0,0.0,0.0,0.0,0.0,0.02687761605753062,3.3679787539518795,1.3914557999855495
trace_driven,wpr_no_residency,20260719,2.0,0.0,0.0,0.0,0.0,0.0,0.012750591038756313,3.0394711016166593,1.1891748566204299
trace_driven,wpr_no_residency,20260719,3.0,0.0,0.0,0.0,0.0,10.739123916625976,0.03835987312380563,2.507320813157342,1.3266071657207883
trace_driven,wpr_no_residency,20260719,4.0,0.0,0.0,0.0,0.0,10.149995851516724,0.013282236497616395,2.7037333508855417,1.1205871852638725
trace_driven,wpr_no_residency,20260719,5.0,4.2,4.2,0.24928526070153842,0.05555555555555555,10.661627769470215,0.007058100545287339,1.3320596466461818,1.1083125897040442
trace_driven,wpr_no_shaping,20260719,0.0,4.2,4.2,0.22031842431624676,0.05555555555555555,9.71701693534851,0.05610473944286171,3.128686013130041,1.1097614008134
trace_driven,wpr_no_shaping,20260719,1.0,0.0,0.0,0.0,0.0,8.977126121520996,0.037449667965503114,3.740275922574495,1.2992192781368819
trace_driven,wpr_no_shaping,20260719,2.0,4.2,4.2,0.21785631292066954,0.05555555555555555,10.104724884033203,0.01955393343232572,2.6916715574264525,1.4269993649406185
trace_driven,wpr_no_shaping,20260719,3.0,4.2,4.2,0.21623594071635024,0.05555555555555555,10.589334058761597,0.0147305342162816,1.9812659655626004,1.0674081833801736
trace_driven,wpr_no_shaping,20260719,4.0,0.0,0.0,0.0,0.0,10.262284994125366,0.01963527556342472,2.037506878376007,1.2884610587772556
trace_driven,wpr_no_shaping,20260719,5.0,4.2,4.2,0.20149003861871276,0.05555555555555555,7.582303524017334,0.02668442515656352,1.2738916027545928,1.1509438893952864
trace_driven,wpr_a2c,20260719,0.0,0.0,0.0,0.0,0.0,9.929183959960938,0.11780609583689107,5.23404625389311,0.9625426815375293
trace_driven,wpr_a2c,20260719,1.0,0.0,0.0,0.0,0.0,10.469133615493774,0.0479049380759106,3.121364241137224,0.9289460511568851
trace_driven,wpr_a2c,20260719,2.0,0.0,0.0,0.0,0.0,0.0,0.04583460371941328,3.5605177618563175,0.8408015505437854
trace_driven,wpr_a2c,20260719,3.0,0.0,0.0,0.0,0.0,10.415723180770874,0.03231596183168756,2.450200203587027,0.832072560844221
trace_driven,wpr_a2c,20260719,4.0,4.2,4.2,0.22736030926795003,0.05555555555555555,8.953684663772583,0.013598239123691909,1.6536239369048014,0.8646845333887253
trace_driven,wpr_a2c,20260719,5.0,4.2,4.2,0.23890152785006577,0.05555555555555555,10.652124977111816,0.031212740125031106,1.961539565689034,0.8330323843739459
